split,video_id,class,start_frame,end_frame,duration_frames,stream,head,capacity,seed,model_name,gt_bout_index,duration_s,duration_bin,track,prediction_type,threshold,matched
test_2,Mouse835-female_20200325_18-28-49_10767-24391,investigation,10934,11035,102,full,attention,256,44,yolo_sppf_full_attention256_seed44,37,3.4,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,investigation,12056,12124,69,full,attention,256,44,yolo_sppf_full_attention256_seed44,38,2.3,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse835-female_20200325_18-28-49_10767-24391,investigation,12429,12583,155,full,attention,256,44,yolo_sppf_full_attention256_seed44,39,5.166666666666667,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,investigation,12958,12985,28,full,attention,256,44,yolo_sppf_full_attention256_seed44,40,0.9333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,2896,3030,135,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,4.5,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,4668,4783,116,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,3.8666666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,7403,7558,156,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,5.2,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,7643,7702,60,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,2.0,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,8120,8789,670,full,attention,256,44,yolo_sppf_full_attention256_seed44,4,22.333333333333332,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,10877,10933,57,full,attention,256,44,yolo_sppf_full_attention256_seed44,5,1.9,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,11036,12054,1019,full,attention,256,44,yolo_sppf_full_attention256_seed44,6,33.96666666666667,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse835-female_20200325_18-28-49_10767-24391,mount,12585,12957,373,full,attention,256,44,yolo_sppf_full_attention256_seed44,7,12.433333333333334,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,90,326,237,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,7.9,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,373,987,615,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,20.5,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,990,2323,1334,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,44.46666666666667,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,2376,2399,24,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,0.8,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,2444,2454,11,full,attention,256,44,yolo_sppf_full_attention256_seed44,4,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,2515,2534,20,full,attention,256,44,yolo_sppf_full_attention256_seed44,5,0.6666666666666666,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,2595,2754,160,full,attention,256,44,yolo_sppf_full_attention256_seed44,6,5.333333333333333,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,2785,3293,509,full,attention,256,44,yolo_sppf_full_attention256_seed44,7,16.966666666666665,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,3306,3626,321,full,attention,256,44,yolo_sppf_full_attention256_seed44,8,10.7,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,3659,4111,453,full,attention,256,44,yolo_sppf_full_attention256_seed44,9,15.1,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,4289,4898,610,full,attention,256,44,yolo_sppf_full_attention256_seed44,10,20.333333333333332,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,4937,5345,409,full,attention,256,44,yolo_sppf_full_attention256_seed44,11,13.633333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,5396,5438,43,full,attention,256,44,yolo_sppf_full_attention256_seed44,12,1.4333333333333333,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,5534,5539,6,full,attention,256,44,yolo_sppf_full_attention256_seed44,13,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,5552,6005,454,full,attention,256,44,yolo_sppf_full_attention256_seed44,14,15.133333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6133,6161,29,full,attention,256,44,yolo_sppf_full_attention256_seed44,15,0.9666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6174,6194,21,full,attention,256,44,yolo_sppf_full_attention256_seed44,16,0.7,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6213,6229,17,full,attention,256,44,yolo_sppf_full_attention256_seed44,17,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6363,6386,24,full,attention,256,44,yolo_sppf_full_attention256_seed44,18,0.8,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6510,6545,36,full,attention,256,44,yolo_sppf_full_attention256_seed44,19,1.2,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6566,6694,129,full,attention,256,44,yolo_sppf_full_attention256_seed44,20,4.3,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,6800,7051,252,full,attention,256,44,yolo_sppf_full_attention256_seed44,21,8.4,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,7122,7151,30,full,attention,256,44,yolo_sppf_full_attention256_seed44,22,1.0,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,7347,7403,57,full,attention,256,44,yolo_sppf_full_attention256_seed44,23,1.9,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,8229,8470,242,full,attention,256,44,yolo_sppf_full_attention256_seed44,24,8.066666666666666,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,8496,8582,87,full,attention,256,44,yolo_sppf_full_attention256_seed44,25,2.9,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,8903,9065,163,full,attention,256,44,yolo_sppf_full_attention256_seed44,26,5.433333333333334,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,9089,9497,409,full,attention,256,44,yolo_sppf_full_attention256_seed44,27,13.633333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,9707,9740,34,full,attention,256,44,yolo_sppf_full_attention256_seed44,28,1.1333333333333333,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,9820,9850,31,full,attention,256,44,yolo_sppf_full_attention256_seed44,29,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,9887,9916,30,full,attention,256,44,yolo_sppf_full_attention256_seed44,30,1.0,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,9945,9952,8,full,attention,256,44,yolo_sppf_full_attention256_seed44,31,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,10286,10342,57,full,attention,256,44,yolo_sppf_full_attention256_seed44,32,1.9,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,10648,10669,22,full,attention,256,44,yolo_sppf_full_attention256_seed44,33,0.7333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,10682,10705,24,full,attention,256,44,yolo_sppf_full_attention256_seed44,34,0.8,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,11004,11013,10,full,attention,256,44,yolo_sppf_full_attention256_seed44,35,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,11116,11127,12,full,attention,256,44,yolo_sppf_full_attention256_seed44,36,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,11626,12036,411,full,attention,256,44,yolo_sppf_full_attention256_seed44,37,13.7,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,investigation,12082,12089,8,full,attention,256,44,yolo_sppf_full_attention256_seed44,38,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,mount,6163,6173,11,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,0.36666666666666664,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,mount,6196,6212,17,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,mount,6547,6565,19,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,0.6333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_00957-13323,mount,9741,9818,78,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,2.6,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,14,319,306,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,10.2,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,347,508,162,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,5.4,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,532,579,48,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,1.6,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,604,736,133,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,4.433333333333334,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,766,822,57,full,attention,256,44,yolo_sppf_full_attention256_seed44,4,1.9,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,884,916,33,full,attention,256,44,yolo_sppf_full_attention256_seed44,5,1.1,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,947,1095,149,full,attention,256,44,yolo_sppf_full_attention256_seed44,6,4.966666666666667,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,1156,1260,105,full,attention,256,44,yolo_sppf_full_attention256_seed44,7,3.5,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,1351,1528,178,full,attention,256,44,yolo_sppf_full_attention256_seed44,8,5.933333333333334,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,1561,1774,214,full,attention,256,44,yolo_sppf_full_attention256_seed44,9,7.133333333333334,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,1820,1915,96,full,attention,256,44,yolo_sppf_full_attention256_seed44,10,3.2,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,1952,1966,15,full,attention,256,44,yolo_sppf_full_attention256_seed44,11,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,2005,2326,322,full,attention,256,44,yolo_sppf_full_attention256_seed44,12,10.733333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,2428,2468,41,full,attention,256,44,yolo_sppf_full_attention256_seed44,13,1.3666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,2543,2562,20,full,attention,256,44,yolo_sppf_full_attention256_seed44,14,0.6666666666666666,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,2644,2728,85,full,attention,256,44,yolo_sppf_full_attention256_seed44,15,2.8333333333333335,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,2741,2767,27,full,attention,256,44,yolo_sppf_full_attention256_seed44,16,0.9,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,3299,3374,76,full,attention,256,44,yolo_sppf_full_attention256_seed44,17,2.533333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,3415,3676,262,full,attention,256,44,yolo_sppf_full_attention256_seed44,18,8.733333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,3680,4137,458,full,attention,256,44,yolo_sppf_full_attention256_seed44,19,15.266666666666667,>=8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,4330,4488,159,full,attention,256,44,yolo_sppf_full_attention256_seed44,20,5.3,4-8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,4739,4747,9,full,attention,256,44,yolo_sppf_full_attention256_seed44,21,0.3,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5015,5045,31,full,attention,256,44,yolo_sppf_full_attention256_seed44,22,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5099,5285,187,full,attention,256,44,yolo_sppf_full_attention256_seed44,23,6.233333333333333,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5617,5626,10,full,attention,256,44,yolo_sppf_full_attention256_seed44,24,0.3333333333333333,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5635,5697,63,full,attention,256,44,yolo_sppf_full_attention256_seed44,25,2.1,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5800,5828,29,full,attention,256,44,yolo_sppf_full_attention256_seed44,26,0.9666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,5950,5968,19,full,attention,256,44,yolo_sppf_full_attention256_seed44,27,0.6333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,6073,6196,124,full,attention,256,44,yolo_sppf_full_attention256_seed44,28,4.133333333333334,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,6217,6288,72,full,attention,256,44,yolo_sppf_full_attention256_seed44,29,2.4,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,6590,6651,62,full,attention,256,44,yolo_sppf_full_attention256_seed44,30,2.066666666666667,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,6818,6885,68,full,attention,256,44,yolo_sppf_full_attention256_seed44,31,2.2666666666666666,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,7186,7228,43,full,attention,256,44,yolo_sppf_full_attention256_seed44,32,1.4333333333333333,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,7366,7378,13,full,attention,256,44,yolo_sppf_full_attention256_seed44,33,0.43333333333333335,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,7582,7598,17,full,attention,256,44,yolo_sppf_full_attention256_seed44,34,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,7648,7655,8,full,attention,256,44,yolo_sppf_full_attention256_seed44,35,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,8430,8533,104,full,attention,256,44,yolo_sppf_full_attention256_seed44,36,3.466666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,8638,8780,143,full,attention,256,44,yolo_sppf_full_attention256_seed44,37,4.766666666666667,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,8847,9029,183,full,attention,256,44,yolo_sppf_full_attention256_seed44,38,6.1,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,investigation,9081,9129,49,full,attention,256,44,yolo_sppf_full_attention256_seed44,39,1.6333333333333333,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse836-female_20200322_19-33-17_14594-23870,mount,2470,2542,73,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,2.433333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,mount,5830,5949,120,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,4.0,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,mount,7229,7365,137,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,4.566666666666666,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,mount,8535,8637,103,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,3.433333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse836-female_20200322_19-33-17_14594-23870,mount,8781,8846,66,full,attention,256,44,yolo_sppf_full_attention256_seed44,4,2.2,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,34,69,36,full,attention,256,44,yolo_sppf_full_attention256_seed44,0,1.2,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,76,90,15,full,attention,256,44,yolo_sppf_full_attention256_seed44,1,0.5,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,115,176,62,full,attention,256,44,yolo_sppf_full_attention256_seed44,2,2.066666666666667,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,195,225,31,full,attention,256,44,yolo_sppf_full_attention256_seed44,3,1.0333333333333334,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,341,430,90,full,attention,256,44,yolo_sppf_full_attention256_seed44,4,3.0,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,439,754,316,full,attention,256,44,yolo_sppf_full_attention256_seed44,5,10.533333333333333,>=8,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,793,811,19,full,attention,256,44,yolo_sppf_full_attention256_seed44,6,0.6333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,974,997,24,full,attention,256,44,yolo_sppf_full_attention256_seed44,7,0.8,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,1035,1125,91,full,attention,256,44,yolo_sppf_full_attention256_seed44,8,3.033333333333333,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,1229,1263,35,full,attention,256,44,yolo_sppf_full_attention256_seed44,9,1.1666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,1331,1373,43,full,attention,256,44,yolo_sppf_full_attention256_seed44,10,1.4333333333333333,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,1533,1768,236,full,attention,256,44,yolo_sppf_full_attention256_seed44,11,7.866666666666666,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,1812,1856,45,full,attention,256,44,yolo_sppf_full_attention256_seed44,12,1.5,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2045,2077,33,full,attention,256,44,yolo_sppf_full_attention256_seed44,13,1.1,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2172,2214,43,full,attention,256,44,yolo_sppf_full_attention256_seed44,14,1.4333333333333333,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2225,2232,8,full,attention,256,44,yolo_sppf_full_attention256_seed44,15,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2265,2279,15,full,attention,256,44,yolo_sppf_full_attention256_seed44,16,0.5,0.5-1,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2325,2489,165,full,attention,256,44,yolo_sppf_full_attention256_seed44,17,5.5,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2693,2700,8,full,attention,256,44,yolo_sppf_full_attention256_seed44,18,0.26666666666666666,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2835,2872,38,full,attention,256,44,yolo_sppf_full_attention256_seed44,19,1.2666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,2968,2984,17,full,attention,256,44,yolo_sppf_full_attention256_seed44,20,0.5666666666666667,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,3273,3276,4,full,attention,256,44,yolo_sppf_full_attention256_seed44,21,0.13333333333333333,<0.25,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,3362,3420,59,full,attention,256,44,yolo_sppf_full_attention256_seed44,22,1.9666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,3485,3549,65,full,attention,256,44,yolo_sppf_full_attention256_seed44,23,2.1666666666666665,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,3989,4094,106,full,attention,256,44,yolo_sppf_full_attention256_seed44,24,3.533333333333333,2-4,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,5599,5648,50,full,attention,256,44,yolo_sppf_full_attention256_seed44,25,1.6666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,5720,5723,4,full,attention,256,44,yolo_sppf_full_attention256_seed44,26,0.13333333333333333,<0.25,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,5833,5838,6,full,attention,256,44,yolo_sppf_full_attention256_seed44,27,0.2,<0.25,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,5855,5936,82,full,attention,256,44,yolo_sppf_full_attention256_seed44,28,2.7333333333333334,2-4,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,5964,5995,32,full,attention,256,44,yolo_sppf_full_attention256_seed44,29,1.0666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,6145,6194,50,full,attention,256,44,yolo_sppf_full_attention256_seed44,30,1.6666666666666667,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,6272,6315,44,full,attention,256,44,yolo_sppf_full_attention256_seed44,31,1.4666666666666666,1-2,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,6347,6397,51,full,attention,256,44,yolo_sppf_full_attention256_seed44,32,1.7,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,6474,6485,12,full,attention,256,44,yolo_sppf_full_attention256_seed44,33,0.4,0.25-0.5,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,7058,7085,28,full,attention,256,44,yolo_sppf_full_attention256_seed44,34,0.9333333333333333,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,7304,7523,220,full,attention,256,44,yolo_sppf_full_attention256_seed44,35,7.333333333333333,4-8,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,7659,7676,18,full,attention,256,44,yolo_sppf_full_attention256_seed44,36,0.6,0.5-1,Attention-256,smoothed_frames,0.5,0
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,8468,8512,45,full,attention,256,44,yolo_sppf_full_attention256_seed44,37,1.5,1-2,Attention-256,smoothed_frames,0.5,1
test_2,Mouse839-female_20200322_20-15-11_12885-24623,investigation,8678,8715,38,full,attention,256,44,yolo_sppf_full_attention256_seed44,38,1.2666666666666666,1-2,Attention-256,smoothed_frames,0.5,1
