track,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
Full LSTM-256,attack,14795,14892,98,1,80,0.8163265306122449,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,14998,15012,15,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,15014,15045,32,1,26,0.8125,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,15069,15091,23,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,15093,15108,16,1,16,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,15142,15162,21,1,11,0.5238095238095238,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,15164,15212,49,1,29,0.5918367346938775,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,15227,15231,5,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,15233,15258,26,1,26,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,15387,15419,33,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,15421,15427,7,1,7,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,16028,16094,67,1,47,0.7014925373134329,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17061,17088,28,1,16,0.5714285714285714,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17090,17094,5,1,5,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17109,17123,15,1,11,0.7333333333333333,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17133,17135,3,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17168,17180,13,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17182,17228,47,1,18,0.3829787234042553,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17312,17316,5,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17318,17331,14,1,4,0.2857142857142857,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17348,17350,3,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17352,17440,89,1,88,0.9887640449438202,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17460,17462,3,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17464,17529,66,1,58,0.8787878787878788,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17547,17571,25,1,21,0.84,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17605,17621,17,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17623,17633,11,1,9,0.8181818181818182,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17775,17786,12,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17788,17838,51,1,51,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,17925,17931,7,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17933,17942,10,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,17974,18007,34,1,26,0.7647058823529411,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18055,18073,19,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18108,18110,3,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18112,18134,23,1,23,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18220,18228,9,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18230,18238,9,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18270,18276,7,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18278,18385,108,2,74,0.6851851851851852,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18423,18428,6,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18430,18510,81,1,81,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18552,18575,24,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18577,18586,10,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18628,18655,28,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18657,18671,15,1,15,1.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18753,18773,21,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18775,18784,10,1,9,0.9,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,18883,18884,2,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,attack,18886,18896,11,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19024,19031,8,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19042,19048,7,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19228,19229,2,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19412,19489,78,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19551,19588,38,1,21,0.5526315789473685,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19720,19737,18,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19761,19770,10,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full LSTM-256,investigation,19902,19921,20,0,0,0.0,test_1,Mouse077_20160709_18-29-34
Full attention-256,investigation,5,43,39,1,39,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,126,183,58,1,48,0.8275862068965517,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,463,681,219,1,128,0.5844748858447488,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,752,810,59,1,48,0.8135593220338984,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,1158,1384,227,1,128,0.5638766519823789,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,1441,1479,39,1,39,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,1481,1537,57,1,18,0.3157894736842105,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,1539,1559,21,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,1561,1603,43,1,39,0.9069767441860465,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,1620,1683,64,1,48,0.75,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,1685,1861,177,1,107,0.6045197740112994,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,1863,1988,126,1,9,0.07142857142857142,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,1990,2024,35,1,35,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,2084,2155,72,1,28,0.3888888888888889,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,2176,2242,67,1,64,0.9552238805970149,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,2332,2444,113,1,45,0.39823008849557523,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,2446,2458,13,1,11,0.8461538461538461,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,2460,2476,17,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,2478,2495,18,1,18,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,3015,3023,9,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,3349,3433,85,1,75,0.8823529411764706,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,3555,3782,228,2,196,0.8596491228070176,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,3784,3857,74,1,48,0.6486486486486487,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,3859,4042,184,1,184,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,4402,4459,58,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,4572,4749,178,1,126,0.7078651685393258,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,4822,5064,243,1,224,0.9218106995884774,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,5143,5265,123,1,121,0.983739837398374,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,5267,5313,47,1,45,0.9574468085106383,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,5321,5364,44,1,23,0.5227272727272727,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,5673,5720,48,1,41,0.8541666666666666,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,5722,5756,35,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,5758,6208,451,1,448,0.9933481152993349,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,6359,6543,185,1,96,0.518918918918919,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,6545,6563,19,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,6579,6789,211,1,211,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,6791,6821,31,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,6838,7074,237,1,224,0.9451476793248945,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,7181,7252,72,1,67,0.9305555555555556,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,7307,7394,88,1,64,0.7272727272727273,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,7448,7540,93,1,88,0.946236559139785,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,7679,7810,132,1,80,0.6060606060606061,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,7974,8082,109,2,80,0.7339449541284404,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,8132,8143,12,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,8726,8761,36,1,26,0.7222222222222222,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,8859,8882,24,1,21,0.875,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,8973,9049,77,1,77,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,9051,9080,30,1,25,0.8333333333333334,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,9100,9187,88,1,84,0.9545454545454546,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,9259,9481,223,1,213,0.9551569506726457,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,9564,9678,115,1,96,0.8347826086956521,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,9870,9958,89,1,48,0.5393258426966292,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,10088,10211,124,1,120,0.967741935483871,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,10424,10761,338,1,330,0.9763313609467456,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,10843,11212,370,2,325,0.8783783783783784,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,11245,11323,79,1,64,0.810126582278481,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,11556,11695,140,1,80,0.5714285714285714,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,11899,11938,40,1,40,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,11964,12631,668,1,640,0.9580838323353293,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,12820,13340,521,1,521,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,13495,13917,423,3,311,0.735224586288416,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,14129,14134,6,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,14217,14244,28,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,14609,14700,92,1,31,0.33695652173913043,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15090,15210,121,1,110,0.9090909090909091,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15270,15368,99,1,99,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,15370,15373,4,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15375,15464,90,1,65,0.7222222222222222,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15493,15531,39,1,39,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15560,15573,14,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15683,15731,49,1,49,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15774,15833,60,1,60,1.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,15940,16113,174,1,156,0.896551724137931,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,16331,16339,9,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,16726,16788,63,1,53,0.8412698412698413,test_1,Mouse162_20161017_19-58-28
Full attention-256,attack,16790,16804,15,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,16806,16934,129,1,122,0.9457364341085271,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,16979,17040,62,1,61,0.9838709677419355,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,17340,17405,66,1,62,0.9393939393939394,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,17694,17806,113,1,80,0.7079646017699115,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,5,43,39,1,27,0.6923076923076923,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,126,183,58,1,48,0.8275862068965517,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,463,681,219,1,128,0.5844748858447488,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,752,810,59,1,48,0.8135593220338984,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,1158,1384,227,1,138,0.6079295154185022,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,1441,1479,39,1,39,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,1481,1537,57,1,18,0.3157894736842105,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,1539,1559,21,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,1561,1603,43,1,39,0.9069767441860465,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,1620,1683,64,1,48,0.75,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,1685,1861,177,1,107,0.6045197740112994,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,1863,1988,126,2,25,0.1984126984126984,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,1990,2024,35,1,26,0.7428571428571429,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,2084,2155,72,1,12,0.16666666666666666,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,2176,2242,67,1,48,0.7164179104477612,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,2332,2444,113,1,77,0.6814159292035398,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,2446,2458,13,1,11,0.8461538461538461,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,2460,2476,17,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,2478,2495,18,1,18,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,3015,3023,9,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,3349,3433,85,1,75,0.8823529411764706,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,3555,3782,228,1,228,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,3784,3857,74,1,48,0.6486486486486487,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,3859,4042,184,1,173,0.9402173913043478,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,4402,4459,58,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,4572,4749,178,1,126,0.7078651685393258,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,4822,5064,243,1,234,0.9629629629629629,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,5143,5265,123,1,121,0.983739837398374,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,5267,5313,47,1,45,0.9574468085106383,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,5321,5364,44,1,23,0.5227272727272727,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,5673,5720,48,1,41,0.8541666666666666,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,5722,5756,35,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,5758,6208,451,1,450,0.9977827050997783,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,6359,6543,185,2,121,0.654054054054054,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,6545,6563,19,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,6579,6789,211,1,211,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,6791,6821,31,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,6838,7074,237,1,192,0.810126582278481,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,7181,7252,72,1,67,0.9305555555555556,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,7307,7394,88,1,48,0.5454545454545454,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,7448,7540,93,1,80,0.8602150537634409,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,7679,7810,132,1,112,0.8484848484848485,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,7974,8082,109,2,80,0.7339449541284404,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,8132,8143,12,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,8726,8761,36,1,26,0.7222222222222222,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,8859,8882,24,1,21,0.875,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,8973,9049,77,1,77,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,9051,9080,30,1,25,0.8333333333333334,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,9100,9187,88,1,84,0.9545454545454546,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,9259,9481,223,1,213,0.9551569506726457,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,9564,9678,115,1,96,0.8347826086956521,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,9870,9958,89,1,64,0.7191011235955056,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,10088,10211,124,1,120,0.967741935483871,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,10424,10761,338,1,330,0.9763313609467456,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,10843,11212,370,1,370,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,11245,11323,79,1,67,0.8481012658227848,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,11556,11695,140,1,80,0.5714285714285714,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,11899,11938,40,1,40,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,11964,12631,668,1,668,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,12820,13340,521,1,521,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,13495,13917,423,3,327,0.7730496453900709,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,14129,14134,6,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,14217,14244,28,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,14609,14700,92,1,15,0.16304347826086957,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15090,15210,121,1,110,0.9090909090909091,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15270,15368,99,1,99,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,15370,15373,4,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15375,15464,90,1,81,0.9,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15493,15531,39,1,27,0.6923076923076923,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15560,15573,14,1,8,0.5714285714285714,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15683,15731,49,1,45,0.9183673469387755,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15774,15833,60,1,60,1.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,15940,16113,174,1,156,0.896551724137931,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,16331,16339,9,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,16726,16788,63,1,53,0.8412698412698413,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,attack,16790,16804,15,0,0,0.0,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,16806,16934,129,1,122,0.9457364341085271,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,16979,17040,62,1,45,0.7258064516129032,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,17340,17405,66,1,62,0.9393939393939394,test_1,Mouse162_20161017_19-58-28
Full LSTM-256,investigation,17694,17806,113,1,82,0.7256637168141593,test_1,Mouse162_20161017_19-58-28
Full attention-256,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,960,1333,374,1,374,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,1420,1528,109,1,105,0.963302752293578,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,1530,1618,89,1,80,0.898876404494382,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,1620,1640,21,1,21,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,1714,2189,476,2,428,0.8991596638655462,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2191,2218,28,1,27,0.9642857142857143,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2220,2250,31,1,27,0.8709677419354839,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2286,2319,34,1,34,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2321,2352,32,1,31,0.96875,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2354,2380,27,1,14,0.5185185185185185,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2382,2416,35,1,34,0.9714285714285714,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2418,2462,45,1,45,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2464,2508,45,1,16,0.35555555555555557,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2510,2545,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2573,2588,16,1,16,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2748,2862,115,1,96,0.8347826086956521,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2864,2899,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2901,2910,10,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,2963,2984,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,2986,3058,73,1,67,0.9178082191780822,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3060,3083,24,1,12,0.5,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3165,3192,28,1,25,0.8928571428571429,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,3194,3268,75,1,69,0.92,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3326,3351,26,1,26,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,3353,3407,55,1,16,0.2909090909090909,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3409,3442,34,1,15,0.4411764705882353,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3541,3601,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,3603,3615,13,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3617,3646,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,3648,3686,39,1,32,0.8205128205128205,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,3688,3689,2,1,2,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,4129,4158,30,1,30,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,4160,4170,11,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,4172,4319,148,1,148,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5021,5056,36,1,32,0.8888888888888888,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,5058,5108,51,1,46,0.9019607843137255,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5110,5111,2,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5191,5206,16,1,9,0.5625,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,5208,5278,71,1,71,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5280,5301,22,1,22,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5351,5373,23,1,9,0.391304347826087,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,5375,5435,61,1,61,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5437,5461,25,1,22,0.88,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5583,5609,27,1,26,0.9629629629629629,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,5611,5629,19,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,5631,5633,3,1,1,0.3333333333333333,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,6134,6176,43,1,42,0.9767441860465116,test_1,Mouse163_20161018_18-22-45
Full attention-256,mount,6178,6213,36,1,36,1.0,test_1,Mouse163_20161018_18-22-45
Full attention-256,investigation,6330,6343,14,0,0,0.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,5,78,74,1,74,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,102,857,756,1,756,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,878,883,6,1,6,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,960,1333,374,1,374,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,1420,1528,109,1,105,0.963302752293578,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,mount,1530,1618,89,1,80,0.898876404494382,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,1620,1640,21,1,21,1.0,test_1,Mouse163_20161018_18-22-45
Full LSTM-256,investigation,1714,2189,476,2,428,0.8991596638655462,test_1,Mouse163_20161018_18-22-45
