split,video_id,prediction_type,class,start_frame,end_frame,duration_frames,model_name,track,head,capacity,seed
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3584,3647,64,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3648,3679,32,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3680,3759,80,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5055,32,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5056,5103,48,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5215,32,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5216,5279,64,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5327,48,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5344,5359,16,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5423,64,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5424,5487,64,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5584,5631,48,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,6128,6175,48,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,6176,6207,32,yolo_sppf_full_attention512_seed42,Attention-512,attention,512,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,0,895,896,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,960,1359,400,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1424,1535,112,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,1536,1615,80,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1616,1663,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1712,2047,336,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2096,2191,96,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2192,2223,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2224,2319,96,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2320,2351,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2352,2383,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2384,2415,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2416,2591,176,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2752,2847,96,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2848,2911,64,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2912,2927,16,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2960,2991,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2992,3071,80,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3072,3135,64,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3168,3199,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3200,3279,80,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3280,3439,160,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3536,3647,112,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3648,3679,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3680,3759,80,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5055,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5056,5103,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5215,32,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5216,5279,64,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5327,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5344,5359,16,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5423,64,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5424,5487,64,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5584,5631,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,6128,6175,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,6176,6223,48,yolo_sppf_full_attention512_seed43,Attention-512,attention,512,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,0,895,896,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,960,1359,400,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1424,1535,112,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,1536,1615,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1616,1663,48,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1712,2047,336,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2096,2191,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2192,2223,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2224,2319,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2320,2351,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2352,2383,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2384,2415,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2416,2591,176,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2752,2847,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2848,2911,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2912,2927,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2960,2991,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2992,3071,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3072,3135,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3168,3199,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3200,3279,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3280,3375,96,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3376,3407,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3408,3439,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3536,3647,112,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3648,3679,32,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3680,3759,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5039,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5040,5103,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5199,16,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5200,5279,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5359,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5423,64,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5424,5503,80,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5584,5631,48,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,6128,6175,48,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,6176,6223,48,yolo_sppf_full_attention512_seed44,Attention-512,attention,512,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,0,895,896,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,960,1359,400,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1424,1519,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,1520,1631,112,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1632,1663,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1712,2047,336,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2096,2175,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2176,2223,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2224,2319,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2320,2415,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2416,2463,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2464,2511,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2512,2591,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2752,2847,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2848,2911,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2912,2927,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2960,2975,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2976,3071,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3072,3135,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3168,3183,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3184,3279,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3280,3359,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3360,3423,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3536,3631,96,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3632,3679,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3680,3759,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5039,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5040,5103,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5199,16,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5200,5279,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5327,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5439,80,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5440,5487,48,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5600,5631,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,6128,6159,32,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,6160,6223,64,yolo_sppf_full_attention896_seed42,Attention-896,attention,896,42
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,0,895,896,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,960,1359,400,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1408,1535,128,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,1536,1615,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1616,1679,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1712,2047,336,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2080,2191,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2192,2223,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2224,2319,96,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2320,2351,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2352,2383,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2384,2399,16,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2400,2591,192,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2752,2863,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2864,2895,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2896,2927,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2960,2991,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2992,3071,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3072,3135,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3168,3199,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3200,3279,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3280,3439,160,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3536,3647,112,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3648,3679,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3680,3759,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5055,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5056,5103,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5215,32,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5216,5279,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5359,80,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5423,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5424,5487,64,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5584,5631,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,6128,6175,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,6176,6223,48,yolo_sppf_full_attention896_seed43,Attention-896,attention,896,43
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,0,895,896,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,960,1359,400,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1424,1535,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,1536,1615,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1616,1663,48,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,1712,2047,336,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2080,2191,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2192,2223,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2224,2319,96,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2320,2351,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2352,2383,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2384,2415,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2416,2607,192,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2736,2847,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2848,2911,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2912,2927,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,2960,2991,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,2992,3071,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3072,3135,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3168,3199,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3200,3279,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3280,3391,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3392,3407,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3408,3423,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3536,3647,112,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,3648,3663,16,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,3664,3759,96,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,4128,4319,192,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5024,5055,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5056,5103,48,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5184,5215,32,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5216,5279,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,investigation,5280,5359,80,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
test_1,Mouse163_20161018_18-22-45,smoothed_frames,mount,5360,5423,64,yolo_sppf_full_attention896_seed44,Attention-896,attention,896,44
