split,dataset_split,video_id,frame_idx,pose_context,image_path,pose_json,source_video
train,train,Mouse634_20181028_20-55-52_09018-30959,2759,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002759.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2765,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002765.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2777,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002777.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2783,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002783.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2789,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002789.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2795,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002795.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2801,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002801.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2807,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002807.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2813,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002813.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2819,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002819.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2825,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002825.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2831,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002831.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2843,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002843.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2849,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002849.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2855,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002855.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2861,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002861.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2867,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002867.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2873,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002873.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2879,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002879.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2882,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002882.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2888,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002888.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2924,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002924.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2936,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002936.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2948,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002948.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,2954,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img002954.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3104,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003104.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3110,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003110.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3340,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003340.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3346,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003346.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3358,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003358.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3364,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003364.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3370,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003370.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3376,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003376.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3382,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003382.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3394,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003394.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3400,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003400.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3406,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003406.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3418,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003418.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3424,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003424.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3436,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003436.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3442,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003442.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3454,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003454.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3460,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003460.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3466,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003466.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3472,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003472.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3478,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003478.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3490,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003490.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3496,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003496.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3508,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003508.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3514,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003514.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3526,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003526.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3532,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003532.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3538,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003538.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3544,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003544.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3550,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003550.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3556,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003556.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3562,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003562.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3568,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003568.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3574,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003574.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3580,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003580.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,3787,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img003787.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,4134,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img004134.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,4467,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img004467.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,4540,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img004540.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5016,investigation,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005016.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5070,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005070.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5076,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005076.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5094,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005094.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5100,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005100.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5106,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005106.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5112,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005112.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5130,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005130.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
train,train,Mouse634_20181028_20-55-52_09018-30959,5142,mount,labeled-data/train_Mouse634_20181028_20-55-52_09018-30959/img005142.png,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_pose_top_v1_7.json,MARS-data/train/Mouse634_20181028_20-55-52_09018-30959/Mouse634_20181028_20-55-52_09018-30959_Top.mp4
